idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
53,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.106484,0.334128,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-5-20260809-23:07:31-359440,3,HighNoise-5-20260809-23:07:31-359440|phase2|3,5,5,5,sha3,10,,,,0.0,0.334128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
54,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.139639,0.328487,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-5-20260809-23:07:31-359440,4,HighNoise-5-20260809-23:07:31-359440|phase2|4,5,5,5,sha3,10,,,,0.0,0.328487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
55,1,3.960755,2.88399,1.076765,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=HighNoise,2.590983,0.09305,0.264103,0.138127,0.232537,2.108177,0.366271,0.138127,0.227201,0.187932,0.016753,0.844228,HighNoise,HighNoise-5-20260809-23:07:31-359440,5,HighNoise-5-20260809-23:07:31-359440|phase2|5,5,5,5,sha3,10,,,,1.5288,0.366271,0.013125,0.019067,0.179659,0.002756,0.012935,0.018306,0.184377,0.003847,104,85,43,545,1,0
56,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.106063,0.33543,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-5-20260809-23:07:31-359440,6,HighNoise-5-20260809-23:07:31-359440|phase2|6,5,5,5,sha3,10,,,,0.0,0.33543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57,1,3.972695,2.88339,1.089305,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=HighNoise,2.580864,0.086858,0.255303,0.138378,0.234763,2.096946,0.367843,0.138378,0.231188,0.176306,0.02577,0.854543,HighNoise,HighNoise-5-20260809-23:07:31-359440,7,HighNoise-5-20260809-23:07:31-359440|phase2|7,5,5,5,sha3,10,,,,1.520914,0.367843,0.012855,0.018946,0.179368,0.002856,0.013154,0.018797,0.17581,0.003728,104,85,43,545,1,0
58,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.126272,0.325932,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-5-20260809-23:07:31-359440,8,HighNoise-5-20260809-23:07:31-359440|phase2|8,5,5,5,sha3,10,,,,0.0,0.325932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
59,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.098178,0.318197,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-5-20260809-23:07:31-359440,9,HighNoise-5-20260809-23:07:31-359440|phase2|9,5,5,5,sha3,10,,,,0.0,0.318197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
60,1,4.045719,2.953247,1.092472,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=HighNoise,2.6404,0.089053,0.246599,0.146725,0.251098,2.112013,0.378546,0.146725,0.24189,0.181669,0.019397,0.841374,HighNoise,HighNoise-6-20260809-23:07:32-359440,0,HighNoise-6-20260809-23:07:32-359440|phase2|0,6,6,6,sha3,10,,,,1.520741,0.378546,0.014047,0.02011,0.211811,0.003947,0.013575,0.019307,0.177476,0.01552,104,85,43,545,1,0
61,1,3.939639,2.894755,1.044884,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=HighNoise,2.602066,0.084464,0.254137,0.137798,0.21526,2.108957,0.364889,0.137798,0.227211,0.17107,0.017093,0.829623,HighNoise,HighNoise-6-20260809-23:07:32-359440,1,HighNoise-6-20260809-23:07:32-359440|phase2|1,6,6,6,sha3,10,,,,1.470091,0.364889,0.013056,0.018575,0.186482,0.002865,0.012885,0.018455,0.176001,0.004058,104,85,43,545,1,0
62,1,3.937461,2.872221,1.06524,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=HighNoise,2.582357,0.085386,0.260794,0.136686,0.229266,2.095341,0.369277,0.136686,0.227021,0.161041,0.016492,0.835973,HighNoise,HighNoise-6-20260809-23:07:32-359440,2,HighNoise-6-20260809-23:07:32-359440|phase2|2,6,6,6,sha3,10,,,,1.487075,0.369277,0.012855,0.018375,0.178507,0.002585,0.012935,0.018476,0.176453,0.003757,104,85,43,545,1,0
63,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.124858,0.338989,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-6-20260809-23:07:32-359440,3,HighNoise-6-20260809-23:07:32-359440|phase2|3,6,6,6,sha3,10,,,,0.0,0.338989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
64,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.129427,0.302558,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-6-20260809-23:07:32-359440,4,HighNoise-6-20260809-23:07:32-359440|phase2|4,6,6,6,sha3,10,,,,0.0,0.302558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
65,1,3.949455,2.88204,1.067415,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=HighNoise,2.58858,0.084785,0.243022,0.138429,0.220278,2.102535,0.366743,0.138429,0.226971,0.158505,0.016602,0.847137,HighNoise,HighNoise-6-20260809-23:07:32-359440,5,HighNoise-6-20260809-23:07:32-359440|phase2|5,6,6,6,sha3,10,,,,1.468942,0.366743,0.013095,0.019087,0.182063,0.002916,0.012765,0.017914,0.176452,0.004298,104,85,43,545,1,0
66,1,3.956684,2.871758,1.084926,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=HighNoise,2.581175,0.085406,0.260011,0.137116,0.214753,2.094469,0.369789,0.137116,0.2264,0.169518,0.016351,0.870172,HighNoise,HighNoise-6-20260809-23:07:32-359440,6,HighNoise-6-20260809-23:07:32-359440|phase2|6,6,6,6,sha3,10,,,,1.514456,0.369789,0.012765,0.018556,0.179138,0.002605,0.012794,0.018276,0.176143,0.003587,104,85,43,545,1,0
67,1,3.970351,2.888229,1.082122,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=HighNoise,2.598248,0.088602,0.241143,0.136815,0.241607,2.103477,0.377083,0.136815,0.226911,0.164708,0.016351,0.840516,HighNoise,HighNoise-6-20260809-23:07:32-359440,7,HighNoise-6-20260809-23:07:32-359440|phase2|7,6,6,6,sha3,10,,,,1.487973,0.377083,0.012946,0.018626,0.178958,0.002946,0.012765,0.018766,0.178867,0.003777,104,85,43,545,1,0
68,1,3.955355,2.871459,1.083896,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=HighNoise,2.581285,0.085877,0.26326,0.136916,0.248712,2.099258,0.364949,0.136916,0.225909,0.192223,0.016342,0.835184,HighNoise,HighNoise-6-20260809-23:07:32-359440,8,HighNoise-6-20260809-23:07:32-359440|phase2|8,6,6,6,sha3,10,,,,1.539379,0.364949,0.012814,0.018526,0.178757,0.002676,0.012724,0.018557,0.175932,0.003536,104,85,43,545,1,0
69,1,3.984185,2.879102,1.105083,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=HighNoise,2.579181,0.085236,0.24913,0.136675,0.244822,2.101684,0.360641,0.136675,0.22661,0.173556,0.026571,0.860261,HighNoise,HighNoise-6-20260809-23:07:32-359440,9,HighNoise-6-20260809-23:07:32-359440|phase2|9,6,6,6,sha3,10,,,,1.527769,0.360641,0.012865,0.018186,0.178767,0.002765,0.012836,0.018326,0.176904,0.003637,104,85,43,545,1,0
70,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.114776,0.333269,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-7-20260809-23:07:33-359440,0,HighNoise-7-20260809-23:07:33-359440|phase2|0,7,7,7,sha3,10,,,,0.0,0.333269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
71,1,4.021742,2.966267,1.055475,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=HighNoise,2.650931,0.089785,0.246862,0.145524,0.220674,2.089547,0.36507,0.145524,0.248694,0.170226,0.024288,0.834801,HighNoise,HighNoise-7-20260809-23:07:33-359440,1,HighNoise-7-20260809-23:07:33-359440|phase2|1,7,7,7,sha3,10,,,,1.472564,0.36507,0.015801,0.020199,0.25163,0.006523,0.013496,0.019137,0.177656,0.02084,104,85,43,545,1,0
72,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.114927,0.330854,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-7-20260809-23:07:33-359440,2,HighNoise-7-20260809-23:07:33-359440|phase2|2,7,7,7,sha3,10,,,,0.0,0.330854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
73,1,3.942575,2.873124,1.069451,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=HighNoise,2.580143,0.085015,0.253873,0.137999,0.231484,2.094627,0.355212,0.137999,0.226791,0.170269,0.016983,0.837967,HighNoise,HighNoise-7-20260809-23:07:33-359440,3,HighNoise-7-20260809-23:07:33-359440|phase2|3,7,7,7,sha3,10,,,,1.493593,0.355212,0.013126,0.018837,0.191353,0.002845,0.013006,0.018286,0.175983,0.004178,104,85,43,545,1,0
74,0,0.0,0.0,0.0,0,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=HighNoise,0.0,0.0,0.0,0.0,0.0,2.092453,0.297189,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-7-20260809-23:07:33-359440,4,HighNoise-7-20260809-23:07:33-359440|phase2|4,7,7,7,sha3,10,,,,0.0,0.297189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
75,1,4.008288,2.938742,1.069546,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=HighNoise,2.641683,0.089123,0.241033,0.139632,0.228696,2.129445,0.37976,0.139632,0.240408,0.176896,0.017795,0.84085,HighNoise,HighNoise-7-20260809-23:07:33-359440,5,HighNoise-7-20260809-23:07:33-359440|phase2|5,7,7,7,sha3,10,,,,1.487475,0.37976,0.013517,0.020901,0.183768,0.003236,0.013396,0.029627,0.176623,0.0054,104,85,43,545,1,0
76,1,3.969743,2.877762,1.091981,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=HighNoise,2.584641,0.085626,0.251431,0.138129,0.251212,2.095018,0.367946,0.138129,0.237833,0.16048,0.016863,0.840769,HighNoise,HighNoise-7-20260809-23:07:33-359440,6,HighNoise-7-20260809-23:07:33-359440|phase2|6,7,7,7,sha3,10,,,,1.503892,0.367946,0.013266,0.019016,0.179579,0.002776,0.012845,0.018857,0.185802,0.003998,104,85,43,545,1,0
77,1,4.00572,2.952307,1.053413,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=HighNoise,2.601875,0.086428,0.246209,0.166514,0.215833,2.106421,0.376723,0.166514,0.229767,0.173082,0.017404,0.83758,HighNoise,HighNoise-7-20260809-23:07:33-359440,7,HighNoise-7-20260809-23:07:33-359440|phase2|7,7,7,7,sha3,10,,,,1.472705,0.376723,0.012845,0.0202,0.206342,0.003006,0.013135,0.018697,0.177015,0.004308,104,85,43,545,1,0
78,1,3.983593,2.896278,1.087315,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=HighNoise,2.605652,0.093382,0.282312,0.137077,0.233743,2.115438,0.371293,0.137077,0.22599,0.170944,0.016472,0.853572,HighNoise,HighNoise-7-20260809-23:07:33-359440,8,HighNoise-7-20260809-23:07:33-359440|phase2|8,7,7,7,sha3,10,,,,1.540571,0.371293,0.013056,0.018676,0.17928,0.002635,0.021002,0.018245,0.176053,0.003707,104,85,43,545,1,0
79,1,3.973898,2.876909,1.096989,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=HighNoise,2.585483,0.085797,0.271887,0.137637,0.221222,2.093606,0.368107,0.137637,0.226972,0.159728,0.016152,0.875767,HighNoise,HighNoise-7-20260809-23:07:33-359440,9,HighNoise-7-20260809-23:07:33-359440|phase2|9,7,7,7,sha3,10,,,,1.528605,0.368107,0.013496,0.018927,0.185451,0.002515,0.012875,0.018515,0.177045,0.003607,104,85,43,545,1,0
80,1,5.09382,4.015641,1.078179,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,3.390025,0.130534,0.256671,0.281875,0.249728,2.490069,0.411196,0.281875,0.422447,0.183693,0.061866,0.828452,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,0,StadiumSHA3-0-20260809-23:07:20-359376|phase2|0,0,0,0,sha3,10,,,,1.518543,0.411196,0.035737,0.043251,0.629794,0.009708,0.023424,0.030677,0.261968,0.035316,104,85,43,545,1,0
81,1,4.896449,3.814396,1.082053,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,3.488137,0.105947,0.251082,0.152825,0.240244,2.752016,0.548893,0.152825,0.288858,0.166001,0.020609,0.841809,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,1,StadiumSHA3-0-20260809-23:07:20-359376|phase2|1,0,0,0,sha3,10,,,,1.499136,0.548893,0.015108,0.024475,0.208308,0.004088,0.014477,0.02149,0.194733,0.013966,104,85,43,545,1,0
82,1,4.116924,3.063456,1.053468,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,2.734063,0.110376,0.244435,0.154818,0.225942,2.19026,0.387481,0.154818,0.252581,0.174349,0.019757,0.827526,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,2,StadiumSHA3-0-20260809-23:07:20-359376|phase2|2,0,0,0,sha3,10,,,,1.472252,0.387481,0.014767,0.023654,0.207997,0.003907,0.014747,0.022311,0.204792,0.007364,104,85,43,545,1,0
83,1,4.060889,3.000789,1.0601,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,2.678659,0.092642,0.270952,0.152023,0.230351,2.127954,0.410805,0.152023,0.242963,0.16277,0.018084,0.829749,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,3,StadiumSHA3-0-20260809-23:07:20-359376|phase2|3,0,0,0,sha3,10,,,,1.493821,0.410805,0.013987,0.023934,0.194362,0.003106,0.014137,0.020428,0.188801,0.004808,104,85,43,545,1,0
84,1,4.084193,2.976984,1.107209,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,2.663291,0.092582,0.241588,0.147835,0.257305,2.133574,0.394415,0.147835,0.242552,0.189083,0.018023,0.849904,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,4,StadiumSHA3-0-20260809-23:07:20-359376|phase2|4,0,0,0,sha3,10,,,,1.53788,0.394415,0.014006,0.020298,0.193149,0.002736,0.013655,0.020056,0.188811,0.004639,104,85,43,545,1,0
85,1,4.612497,3.536597,1.0759,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,3.20467,0.09664,0.245457,0.15605,0.227226,2.645317,0.390948,0.15605,0.247732,0.164536,0.019827,0.848674,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,5,StadiumSHA3-0-20260809-23:07:20-359376|phase2|5,0,0,0,sha3,10,,,,1.485893,0.390948,0.014546,0.025017,0.201897,0.003747,0.014416,0.021239,0.190665,0.006352,104,85,43,545,1,0
86,1,4.048556,2.964332,1.084224,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,2.651129,0.094045,0.252117,0.147675,0.244646,2.115431,0.395977,0.147675,0.244064,0.172502,0.017853,0.839578,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,6,StadiumSHA3-0-20260809-23:07:20-359376|phase2|6,0,0,0,sha3,10,,,,1.508843,0.395977,0.013895,0.020188,0.192879,0.002836,0.014124,0.020528,0.188751,0.004649,104,85,43,545,1,0
87,1,4.000202,2.948641,1.051561,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,2.635359,0.091701,0.242171,0.147925,0.214395,2.122614,0.374858,0.147925,0.256788,0.188,0.017432,0.837166,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,7,StadiumSHA3-0-20260809-23:07:20-359376|phase2|7,0,0,0,sha3,10,,,,1.481733,0.374858,0.013705,0.020528,0.192449,0.002655,0.015189,0.020398,0.188702,0.004418,104,85,43,545,1,0
88,1,4.030149,2.965774,1.064375,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,2.646851,0.092642,0.258842,0.146362,0.223481,2.108768,0.370369,0.146362,0.479383,0.217914,0.026199,0.840894,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,8,StadiumSHA3-0-20260809-23:07:20-359376|phase2|8,0,0,0,sha3,10,,,,1.541131,0.370369,0.013676,0.019427,0.192388,0.004949,0.013967,0.032961,0.375169,0.007925,104,85,43,545,1,0
89,1,4.415711,3.339189,1.076522,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,3.017721,0.094556,0.263986,0.149518,0.224282,2.486692,0.387351,0.149518,0.265264,0.158638,0.022432,0.852241,StadiumSHA3,StadiumSHA3-0-20260809-23:07:20-359376,9,StadiumSHA3-0-20260809-23:07:20-359376|phase2|9,0,0,0,sha3,10,,,,1.499146,0.387351,0.014307,0.020227,0.195304,0.002925,0.014377,0.020708,0.189854,0.004749,104,85,43,545,1,0
90,1,4.155295,3.098821,1.056474,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,2.743611,0.096249,0.268297,0.167311,0.224628,2.13661,0.441683,0.167311,0.260165,0.158713,0.020588,0.831845,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,0,StadiumSHA3-1-20260809-23:07:20-359376|phase2|0,1,1,1,sha3,10,,,,1.483483,0.441683,0.015228,0.023344,0.240949,0.004128,0.014868,0.02149,0.190905,0.010991,104,85,43,545,1,0
91,1,3.980324,2.923545,1.056779,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,2.608749,0.092482,0.264262,0.148306,0.225093,2.116443,0.363797,0.148306,0.245757,0.175273,0.018184,0.831686,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,1,StadiumSHA3-1-20260809-23:07:20-359376|phase2|1,1,1,1,sha3,10,,,,1.496314,0.363797,0.014036,0.019928,0.192208,0.002765,0.014006,0.020658,0.188752,0.004859,104,85,43,545,1,0
92,1,4.044942,2.955717,1.089225,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,2.626893,0.09148,0.252213,0.1552,0.236517,2.115791,0.384857,0.1552,0.275544,0.169952,0.018424,0.852708,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,2,StadiumSHA3-1-20260809-23:07:20-359376|phase2|2,1,1,1,sha3,10,,,,1.51139,0.384857,0.013667,0.02676,0.192999,0.002915,0.01588,0.02116,0.215601,0.004909,104,85,43,545,1,0
93,1,4.019282,2.944314,1.074968,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,2.630811,0.09091,0.252408,0.148095,0.246567,2.115791,0.388854,0.148095,0.242943,0.165107,0.017313,0.828402,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,3,StadiumSHA3-1-20260809-23:07:20-359376|phase2|3,1,1,1,sha3,10,,,,1.492483,0.388854,0.013807,0.019798,0.192708,0.002524,0.013925,0.019536,0.188391,0.004308,104,85,43,545,1,0
94,1,3.993428,2.931883,1.061545,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,2.618698,0.100066,0.271349,0.146884,0.216598,2.129387,0.36526,0.146884,0.271907,0.179885,0.019417,0.844948,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,4,StadiumSHA3-1-20260809-23:07:20-359376|phase2|4,1,1,1,sha3,10,,,,1.51278,0.36526,0.013577,0.019115,0.191967,0.002575,0.014157,0.019887,0.195304,0.018244,104,85,43,545,1,0
95,1,4.262813,3.180374,1.082439,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,2.856101,0.117439,0.242388,0.152664,0.216014,2.319721,0.389105,0.152664,0.247822,0.159153,0.018945,0.866426,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,5,StadiumSHA3-1-20260809-23:07:20-359376|phase2|5,1,1,1,sha3,10,,,,1.483981,0.389105,0.015017,0.02171,0.1988,0.003386,0.014077,0.02142,0.199742,0.006121,104,85,43,545,1,0
96,1,4.096346,3.021818,1.074528,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,2.70613,0.095227,0.283112,0.148597,0.221452,2.186933,0.384967,0.148597,0.246148,0.202522,0.018494,0.853076,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,6,StadiumSHA3-1-20260809-23:07:20-359376|phase2|6,1,1,1,sha3,10,,,,1.560162,0.384967,0.014398,0.02132,0.196627,0.003467,0.014166,0.020598,0.188742,0.006001,104,85,43,545,1,0
97,1,4.08625,3.009085,1.077165,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,2.694078,0.094657,0.244929,0.148346,0.225607,2.177056,0.372053,0.148346,0.261226,0.185028,0.018315,0.851558,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,7,StadiumSHA3-1-20260809-23:07:20-359376|phase2|7,1,1,1,sha3,10,,,,1.507122,0.372053,0.014106,0.031269,0.196987,0.003166,0.014066,0.020708,0.189013,0.005851,104,85,43,545,1,0
98,1,4.070061,2.947991,1.12207,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,2.637513,0.093614,0.255804,0.146583,0.244446,2.132963,0.379057,0.146583,0.254254,0.173615,0.017312,0.877624,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,8,StadiumSHA3-1-20260809-23:07:20-359376|phase2|8,1,1,1,sha3,10,,,,1.55149,0.379057,0.013706,0.019857,0.191838,0.002645,0.013905,0.021129,0.19878,0.004498,104,85,43,545,1,0
99,1,4.509684,3.435319,1.074365,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,3.1135,0.096239,0.246992,0.150971,0.223261,2.570318,0.392441,0.150971,0.268741,0.161871,0.019877,0.851104,StadiumSHA3,StadiumSHA3-1-20260809-23:07:20-359376,9,StadiumSHA3-1-20260809-23:07:20-359376|phase2|9,1,1,1,sha3,10,,,,1.483228,0.392441,0.014568,0.022983,0.199281,0.003767,0.015379,0.02131,0.193711,0.019376,104,85,43,545,1,0
100,1,4.095951,3.017792,1.078159,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,2.674311,0.094306,0.263602,0.161702,0.248624,2.128295,0.385588,0.161702,0.253592,0.171762,0.020077,0.829535,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,0,StadiumSHA3-2-20260809-23:07:20-359376|phase2|0,2,2,2,sha3,10,,,,1.513523,0.385588,0.014738,0.02115,0.238354,0.003847,0.014086,0.020108,0.189883,0.012763,104,85,43,545,1,0
101,1,4.00879,2.935327,1.073463,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,2.623957,0.092101,0.246729,0.146954,0.223881,2.118005,0.37079,0.146954,0.242812,0.182786,0.017462,0.849582,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,1,StadiumSHA3-2-20260809-23:07:20-359376|phase2|1,2,2,2,sha3,10,,,,1.502978,0.37079,0.014055,0.019607,0.200012,0.002675,0.013906,0.020317,0.188843,0.004338,104,85,43,545,1,0
102,1,4.107445,3.024113,1.083332,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,2.708816,0.094406,0.258927,0.148146,0.2246,2.186963,0.389355,0.148146,0.244145,0.159875,0.019005,0.858733,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,2,StadiumSHA3-2-20260809-23:07:20-359376|phase2|2,2,2,2,sha3,10,,,,1.502133,0.389355,0.014216,0.021211,0.196576,0.003436,0.014267,0.020358,0.188801,0.005801,104,85,43,545,1,0
103,1,3.983656,2.934456,1.0492,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,2.623877,0.090839,0.240712,0.146493,0.216164,2.124407,0.374057,0.146493,0.245668,0.204086,0.017593,0.833036,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,3,StadiumSHA3-2-20260809-23:07:20-359376|phase2|3,2,2,2,sha3,10,,,,1.493998,0.374057,0.013967,0.019546,0.191496,0.002625,0.013976,0.019737,0.18787,0.004329,104,85,43,545,1,0
104,1,4.058487,2.987916,1.070571,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,2.676726,0.092603,0.255178,0.146623,0.229748,2.18516,0.362255,0.146623,0.293517,0.169948,0.017944,0.840823,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,4,StadiumSHA3-2-20260809-23:07:20-359376|phase2|4,2,2,2,sha3,10,,,,1.495697,0.362255,0.013916,0.020178,0.193791,0.002996,0.013566,0.0213,0.230779,0.00513,104,85,43,545,1,0
105,1,4.704334,3.640071,1.064263,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,3.319804,0.102411,0.26957,0.150681,0.217266,2.715428,0.452272,0.150681,0.263841,0.199652,0.018905,0.846997,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,5,StadiumSHA3-2-20260809-23:07:20-359376|phase2|5,2,2,2,sha3,10,,,,1.533486,0.452272,0.015239,0.023313,0.213508,0.003397,0.014947,0.022041,0.194162,0.008035,104,85,43,545,1,0
106,1,4.037825,2.971375,1.06645,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,2.637664,0.093584,0.256803,0.157884,0.237282,2.13127,0.377763,0.157884,0.263842,0.160766,0.017943,0.829168,StadiumSHA3,StadiumSHA3-2-20260809-23:07:20-359376,6,StadiumSHA3-2-20260809-23:07:20-359376|phase2|6,2,2,2,sha3,10,,,,1.484019,0.377763,0.013915,0.020629,0.202076,0.002745,0.017093,0.021652,0.202066,0.005069,104,85,43,545,1,0
